instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,temp_actual,atemp_actual,hum_actual,windspeed_actual
9726,2012-02-15,Musim Semi,1,2,4,0,3,1,Cerah,0.28,0.2879,0.7,0.1045,0,1,1,11.48,14.395,70.0,7.0015
9727,2012-02-15,Musim Semi,1,2,5,0,3,1,Cerah,0.28,0.2879,0.7,0.1045,0,25,25,11.48,14.395,70.0,7.0015
9728,2012-02-15,Musim Semi,1,2,6,0,3,1,Cerah,0.3,0.303,0.61,0.1343,3,92,95,12.299999999999999,15.15,61.0,8.9981
9729,2012-02-15,Musim Semi,1,2,7,0,3,1,Berkabut,0.3,0.2879,0.65,0.194,3,318,321,12.299999999999999,14.395,65.0,12.998000000000001
9730,2012-02-15,Musim Semi,1,2,8,0,3,1,Cerah,0.32,0.2879,0.61,0.3582,7,508,515,13.120000000000001,14.395,61.0,23.9994
9731,2012-02-15,Musim Semi,1,2,9,0,3,1,Cerah,0.32,0.303,0.61,0.3284,5,226,231,13.120000000000001,15.15,61.0,22.0028
9732,2012-02-15,Musim Semi,1,2,10,0,3,1,Cerah,0.34,0.303,0.57,0.2985,12,108,120,13.940000000000001,15.15,56.99999999999999,19.999499999999998
9733,2012-02-15,Musim Semi,1,2,11,0,3,1,Cerah,0.36,0.3333,0.53,0.2836,13,125,138,14.76,16.665,53.0,19.0012
9734,2012-02-15,Musim Semi,1,2,12,0,3,1,Cerah,0.38,0.3939,0.46,0.3881,11,152,163,15.58,19.695,46.0,26.0027
9735,2012-02-15,Musim Semi,1,2,13,0,3,1,Cerah,0.4,0.4091,0.43,0.2836,11,159,170,16.400000000000002,20.455000000000002,43.0,19.0012
9736,2012-02-15,Musim Semi,1,2,14,0,3,1,Cerah,0.42,0.4242,0.41,0.3582,6,128,134,17.22,21.21,41.0,23.9994
9737,2012-02-15,Musim Semi,1,2,15,0,3,1,Cerah,0.42,0.4242,0.41,0.2239,7,164,171,17.22,21.21,41.0,15.001299999999999
9738,2012-02-15,Musim Semi,1,2,16,0,3,1,Cerah,0.42,0.4242,0.38,0.194,9,222,231,17.22,21.21,38.0,12.998000000000001
9739,2012-02-15,Musim Semi,1,2,17,0,3,1,Cerah,0.42,0.4242,0.38,0.194,17,470,487,17.22,21.21,38.0,12.998000000000001
9740,2012-02-15,Musim Semi,1,2,18,0,3,1,Cerah,0.4,0.4091,0.4,0.2239,9,459,468,16.400000000000002,20.455000000000002,40.0,15.001299999999999
9741,2012-02-15,Musim Semi,1,2,19,0,3,1,Cerah,0.38,0.3939,0.43,0.1642,9,302,311,15.58,19.695,43.0,11.0014
9742,2012-02-15,Musim Semi,1,2,20,0,3,1,Cerah,0.36,0.3485,0.46,0.1642,4,207,211,14.76,17.424999999999997,46.0,11.0014
9743,2012-02-15,Musim Semi,1,2,21,0,3,1,Cerah,0.34,0.3333,0.53,0.1642,8,170,178,13.940000000000001,16.665,53.0,11.0014
9744,2012-02-15,Musim Semi,1,2,22,0,3,1,Cerah,0.34,0.3485,0.49,0.1045,3,104,107,13.940000000000001,17.424999999999997,49.0,7.0015
9745,2012-02-15,Musim Semi,1,2,23,0,3,1,Cerah,0.34,0.3485,0.53,0.0896,4,54,58,13.940000000000001,17.424999999999997,53.0,6.0032
9746,2012-02-16,Musim Semi,1,2,0,0,4,1,Berkabut,0.3,0.303,0.7,0.1343,1,22,23,12.299999999999999,15.15,70.0,8.9981
9747,2012-02-16,Musim Semi,1,2,1,0,4,1,Berkabut,0.3,0.3333,0.7,0.0,0,5,5,12.299999999999999,16.665,70.0,0.0
9748,2012-02-16,Musim Semi,1,2,2,0,4,1,Berkabut,0.3,0.3182,0.7,0.0896,1,6,7,12.299999999999999,15.909999999999998,70.0,6.0032
9749,2012-02-16,Musim Semi,1,2,3,0,4,1,Berkabut,0.3,0.3333,0.61,0.0,0,1,1,12.299999999999999,16.665,61.0,0.0
9750,2012-02-16,Musim Semi,1,2,4,0,4,1,Hujan/Salju Ringan,0.3,0.3182,0.7,0.0896,0,3,3,12.299999999999999,15.909999999999998,70.0,6.0032
9751,2012-02-16,Musim Semi,1,2,5,0,4,1,Berkabut,0.3,0.3333,0.7,0.0,0,20,20,12.299999999999999,16.665,70.0,0.0
9752,2012-02-16,Musim Semi,1,2,6,0,4,1,Berkabut,0.3,0.3182,0.7,0.0896,4,83,87,12.299999999999999,15.909999999999998,70.0,6.0032
9753,2012-02-16,Musim Semi,1,2,7,0,4,1,Berkabut,0.3,0.303,0.7,0.1343,3,285,288,12.299999999999999,15.15,70.0,8.9981
9754,2012-02-16,Musim Semi,1,2,8,0,4,1,Berkabut,0.3,0.3182,0.7,0.0896,9,489,498,12.299999999999999,15.909999999999998,70.0,6.0032
9755,2012-02-16,Musim Semi,1,2,9,0,4,1,Berkabut,0.3,0.303,0.7,0.1642,3,199,202,12.299999999999999,15.15,70.0,11.0014
9756,2012-02-16,Musim Semi,1,2,10,0,4,1,Hujan/Salju Ringan,0.32,0.3333,0.7,0.1343,2,42,44,13.120000000000001,16.665,70.0,8.9981
9757,2012-02-16,Musim Semi,1,2,11,0,4,1,Hujan/Salju Ringan,0.32,0.3333,0.7,0.1045,2,69,71,13.120000000000001,16.665,70.0,7.0015
9758,2012-02-16,Musim Semi,1,2,12,0,4,1,Hujan/Salju Ringan,0.32,0.3333,0.76,0.0896,1,44,45,13.120000000000001,16.665,76.0,6.0032
9759,2012-02-16,Musim Semi,1,2,13,0,4,1,Hujan/Salju Ringan,0.34,0.3182,0.71,0.2537,2,62,64,13.940000000000001,15.909999999999998,71.0,16.997899999999998
9760,2012-02-16,Musim Semi,1,2,14,0,4,1,Hujan/Salju Ringan,0.32,0.3182,0.81,0.194,1,30,31,13.120000000000001,15.909999999999998,81.0,12.998000000000001
9761,2012-02-16,Musim Semi,1,2,15,0,4,1,Hujan/Salju Ringan,0.34,0.3636,0.76,0.0,3,50,53,13.940000000000001,18.18,76.0,0.0
9762,2012-02-16,Musim Semi,1,2,16,0,4,1,Hujan/Salju Ringan,0.34,0.3636,0.81,0.0,8,110,118,13.940000000000001,18.18,81.0,0.0
9763,2012-02-16,Musim Semi,1,2,17,0,4,1,Hujan/Salju Ringan,0.34,0.3636,0.87,0.0,8,281,289,13.940000000000001,18.18,87.0,0.0
9764,2012-02-16,Musim Semi,1,2,18,0,4,1,Hujan/Salju Ringan,0.34,0.3333,0.87,0.1343,8,345,353,13.940000000000001,16.665,87.0,8.9981
9765,2012-02-16,Musim Semi,1,2,19,0,4,1,Berkabut,0.32,0.3182,0.87,0.1642,4,254,258,13.120000000000001,15.909999999999998,87.0,11.0014
9766,2012-02-16,Musim Semi,1,2,20,0,4,1,Berkabut,0.32,0.3333,0.87,0.1343,5,211,216,13.120000000000001,16.665,87.0,8.9981
9767,2012-02-16,Musim Semi,1,2,21,0,4,1,Berkabut,0.34,0.3485,0.81,0.1045,3,142,145,13.940000000000001,17.424999999999997,81.0,7.0015
9768,2012-02-16,Musim Semi,1,2,22,0,4,1,Berkabut,0.32,0.3485,0.81,0.0,3,108,111,13.120000000000001,17.424999999999997,81.0,0.0
9769,2012-02-16,Musim Semi,1,2,23,0,4,1,Cerah,0.32,0.3333,0.81,0.0896,3,70,73,13.120000000000001,16.665,81.0,6.0032
9770,2012-02-17,Musim Semi,1,2,0,0,5,1,Berkabut,0.3,0.3333,0.87,0.0,2,32,34,12.299999999999999,16.665,87.0,0.0
9771,2012-02-17,Musim Semi,1,2,1,0,5,1,Berkabut,0.3,0.3333,0.93,0.0,2,16,18,12.299999999999999,16.665,93.0,0.0
9772,2012-02-17,Musim Semi,1,2,2,0,5,1,Berkabut,0.3,0.3182,0.93,0.1045,1,11,12,12.299999999999999,15.909999999999998,93.0,7.0015
9773,2012-02-17,Musim Semi,1,2,3,0,5,1,Berkabut,0.28,0.2879,0.93,0.1045,0,1,1,11.48,14.395,93.0,7.0015
9774,2012-02-17,Musim Semi,1,2,4,0,5,1,Berkabut,0.28,0.2727,0.93,0.194,0,1,1,11.48,13.635,93.0,12.998000000000001
9775,2012-02-17,Musim Semi,1,2,5,0,5,1,Berkabut,0.28,0.2727,0.93,0.1642,0,16,16,11.48,13.635,93.0,11.0014
9776,2012-02-17,Musim Semi,1,2,6,0,5,1,Berkabut,0.28,0.2879,0.96,0.1343,1,70,71,11.48,14.395,96.0,8.9981
9777,2012-02-17,Musim Semi,1,2,7,0,5,1,Berkabut,0.28,0.2879,0.93,0.1045,4,222,226,11.48,14.395,93.0,7.0015
9778,2012-02-17,Musim Semi,1,2,8,0,5,1,Berkabut,0.26,0.303,1.0,0.0,4,516,520,10.66,15.15,100.0,0.0
9779,2012-02-17,Musim Semi,1,2,9,0,5,1,Berkabut,0.26,0.303,1.0,0.0,8,275,283,10.66,15.15,100.0,0.0
9780,2012-02-17,Musim Semi,1,2,10,0,5,1,Cerah,0.34,0.3182,0.71,0.2836,13,103,116,13.940000000000001,15.909999999999998,71.0,19.0012
9781,2012-02-17,Musim Semi,1,2,11,0,5,1,Cerah,0.36,0.3333,0.62,0.4179,9,133,142,14.76,16.665,62.0,27.999299999999998
9782,2012-02-17,Musim Semi,1,2,12,0,5,1,Cerah,0.38,0.3939,0.46,0.3881,21,177,198,15.58,19.695,46.0,26.0027
9783,2012-02-17,Musim Semi,1,2,13,0,5,1,Cerah,0.4,0.4091,0.43,0.3582,34,171,205,16.400000000000002,20.455000000000002,43.0,23.9994
9784,2012-02-17,Musim Semi,1,2,14,0,5,1,Cerah,0.4,0.4091,0.37,0.3582,33,137,170,16.400000000000002,20.455000000000002,37.0,23.9994
9785,2012-02-17,Musim Semi,1,2,15,0,5,1,Cerah,0.42,0.4242,0.35,0.4179,41,180,221,17.22,21.21,35.0,27.999299999999998
9786,2012-02-17,Musim Semi,1,2,16,0,5,1,Cerah,0.42,0.4242,0.32,0.2985,56,251,307,17.22,21.21,32.0,19.999499999999998
9787,2012-02-17,Musim Semi,1,2,17,0,5,1,Cerah,0.42,0.4242,0.32,0.3284,36,429,465,17.22,21.21,32.0,22.0028
9788,2012-02-17,Musim Semi,1,2,18,0,5,1,Cerah,0.4,0.4091,0.35,0.2537,15,362,377,16.400000000000002,20.455000000000002,35.0,16.997899999999998
9789,2012-02-17,Musim Semi,1,2,19,0,5,1,Cerah,0.38,0.3939,0.37,0.2239,16,266,282,15.58,19.695,37.0,15.001299999999999
9790,2012-02-17,Musim Semi,1,2,20,0,5,1,Cerah,0.4,0.4091,0.35,0.194,13,158,171,16.400000000000002,20.455000000000002,35.0,12.998000000000001
9791,2012-02-17,Musim Semi,1,2,21,0,5,1,Cerah,0.38,0.3939,0.37,0.194,15,114,129,15.58,19.695,37.0,12.998000000000001
9792,2012-02-17,Musim Semi,1,2,22,0,5,1,Cerah,0.36,0.3485,0.4,0.2239,15,92,107,14.76,17.424999999999997,40.0,15.001299999999999
9793,2012-02-17,Musim Semi,1,2,23,0,5,1,Cerah,0.36,0.3485,0.4,0.194,10,72,82,14.76,17.424999999999997,40.0,12.998000000000001
9794,2012-02-18,Musim Semi,1,2,0,0,6,0,Cerah,0.34,0.3333,0.42,0.1642,5,81,86,13.940000000000001,16.665,42.0,11.0014
9795,2012-02-18,Musim Semi,1,2,1,0,6,0,Cerah,0.32,0.3182,0.49,0.1642,7,38,45,13.120000000000001,15.909999999999998,49.0,11.0014
9796,2012-02-18,Musim Semi,1,2,2,0,6,0,Cerah,0.3,0.2879,0.61,0.2537,6,39,45,12.299999999999999,14.395,61.0,16.997899999999998
9797,2012-02-18,Musim Semi,1,2,3,0,6,0,Cerah,0.28,0.2879,0.65,0.1045,3,15,18,11.48,14.395,65.0,7.0015
9798,2012-02-18,Musim Semi,1,2,4,0,6,0,Cerah,0.26,0.303,0.7,0.0,3,4,7,10.66,15.15,70.0,0.0
9799,2012-02-18,Musim Semi,1,2,5,0,6,0,Cerah,0.24,0.2576,0.7,0.0896,0,1,1,9.84,12.879999999999999,70.0,6.0032
9800,2012-02-18,Musim Semi,1,2,6,0,6,0,Cerah,0.24,0.2879,0.7,0.0,1,8,9,9.84,14.395,70.0,0.0
9801,2012-02-18,Musim Semi,1,2,7,0,6,0,Cerah,0.24,0.2879,0.7,0.0,8,33,41,9.84,14.395,70.0,0.0
9802,2012-02-18,Musim Semi,1,2,8,0,6,0,Cerah,0.22,0.2727,0.87,0.0,10,92,102,9.02,13.635,87.0,0.0
9803,2012-02-18,Musim Semi,1,2,9,0,6,0,Cerah,0.22,0.2424,0.8,0.1045,22,116,138,9.02,12.120000000000001,80.0,7.0015
9804,2012-02-18,Musim Semi,1,2,10,0,6,0,Cerah,0.26,0.2727,0.81,0.1045,48,157,205,10.66,13.635,81.0,7.0015
9805,2012-02-18,Musim Semi,1,2,11,0,6,0,Cerah,0.32,0.3333,0.57,0.1343,102,184,286,13.120000000000001,16.665,56.99999999999999,8.9981
9806,2012-02-18,Musim Semi,1,2,12,0,6,0,Cerah,0.36,0.3485,0.43,0.194,128,241,369,14.76,17.424999999999997,43.0,12.998000000000001
9807,2012-02-18,Musim Semi,1,2,13,0,6,0,Cerah,0.4,0.4091,0.43,0.2836,165,219,384,16.400000000000002,20.455000000000002,43.0,19.0012
9808,2012-02-18,Musim Semi,1,2,14,0,6,0,Cerah,0.44,0.4394,0.35,0.3582,183,244,427,18.04,21.97,35.0,23.9994
9809,2012-02-18,Musim Semi,1,2,15,0,6,0,Cerah,0.42,0.4242,0.41,0.2537,229,270,499,17.22,21.21,41.0,16.997899999999998
9810,2012-02-18,Musim Semi,1,2,16,0,6,0,Cerah,0.44,0.4394,0.44,0.3284,186,218,404,18.04,21.97,44.0,22.0028
9811,2012-02-18,Musim Semi,1,2,17,0,6,0,Cerah,0.48,0.4697,0.36,0.2836,142,222,364,19.68,23.485,36.0,19.0012
9812,2012-02-18,Musim Semi,1,2,18,0,6,0,Cerah,0.46,0.4545,0.38,0.2985,70,176,246,18.86,22.725,38.0,19.999499999999998
9813,2012-02-18,Musim Semi,1,2,19,0,6,0,Cerah,0.44,0.4394,0.44,0.1642,38,150,188,18.04,21.97,44.0,11.0014
9814,2012-02-18,Musim Semi,1,2,20,0,6,0,Cerah,0.44,0.4394,0.44,0.1642,25,123,148,18.04,21.97,44.0,11.0014
9815,2012-02-18,Musim Semi,1,2,21,0,6,0,Cerah,0.44,0.4394,0.33,0.2985,25,89,114,18.04,21.97,33.0,19.999499999999998
9816,2012-02-18,Musim Semi,1,2,22,0,6,0,Cerah,0.4,0.4091,0.4,0.4478,17,101,118,16.400000000000002,20.455000000000002,40.0,30.002599999999997
9817,2012-02-18,Musim Semi,1,2,23,0,6,0,Berkabut,0.36,0.3333,0.4,0.3881,12,62,74,14.76,16.665,40.0,26.0027
9818,2012-02-19,Musim Semi,1,2,0,0,0,0,Berkabut,0.34,0.303,0.39,0.3582,9,65,74,13.940000000000001,15.15,39.0,23.9994
9819,2012-02-19,Musim Semi,1,2,1,0,0,0,Berkabut,0.32,0.303,0.39,0.2537,10,62,72,13.120000000000001,15.15,39.0,16.997899999999998
9820,2012-02-19,Musim Semi,1,2,2,0,0,0,Berkabut,0.3,0.2879,0.36,0.2836,3,45,48,12.299999999999999,14.395,36.0,19.0012
9821,2012-02-19,Musim Semi,1,2,3,0,0,0,Berkabut,0.3,0.2879,0.36,0.2239,3,12,15,12.299999999999999,14.395,36.0,15.001299999999999
9822,2012-02-19,Musim Semi,1,2,4,0,0,0,Berkabut,0.28,0.2576,0.41,0.3881,0,3,3,11.48,12.879999999999999,41.0,26.0027
9823,2012-02-19,Musim Semi,1,2,5,0,0,0,Berkabut,0.26,0.2273,0.48,0.2985,1,1,2,10.66,11.365,48.0,19.999499999999998
9824,2012-02-19,Musim Semi,1,2,6,0,0,0,Cerah,0.24,0.2121,0.52,0.3284,0,5,5,9.84,10.605,52.0,22.0028
9825,2012-02-19,Musim Semi,1,2,7,0,0,0,Berkabut,0.24,0.2121,0.52,0.2836,2,12,14,9.84,10.605,52.0,19.0012
9826,2012-02-19,Musim Semi,1,2,8,0,0,0,Berkabut,0.24,0.2273,0.56,0.194,8,48,56,9.84,11.365,56.00000000000001,12.998000000000001
9827,2012-02-19,Musim Semi,1,2,9,0,0,0,Berkabut,0.24,0.2273,0.56,0.2537,20,73,93,9.84,11.365,56.00000000000001,16.997899999999998
9828,2012-02-19,Musim Semi,1,2,10,0,0,0,Berkabut,0.26,0.2424,0.52,0.2537,49,142,191,10.66,12.120000000000001,52.0,16.997899999999998
9829,2012-02-19,Musim Semi,1,2,11,0,0,0,Berkabut,0.26,0.2273,0.56,0.3284,82,144,226,10.66,11.365,56.00000000000001,22.0028
9830,2012-02-19,Musim Semi,1,2,12,0,0,0,Berkabut,0.28,0.2727,0.52,0.2537,71,184,255,11.48,13.635,52.0,16.997899999999998
9831,2012-02-19,Musim Semi,1,2,13,0,0,0,Cerah,0.3,0.303,0.49,0.1642,64,197,261,12.299999999999999,15.15,49.0,11.0014
9832,2012-02-19,Musim Semi,1,2,14,0,0,0,Berkabut,0.32,0.3182,0.45,0.194,48,189,237,13.120000000000001,15.909999999999998,45.0,12.998000000000001
9833,2012-02-19,Musim Semi,1,2,15,0,0,0,Berkabut,0.3,0.2879,0.49,0.194,85,168,253,12.299999999999999,14.395,49.0,12.998000000000001
9834,2012-02-19,Musim Semi,1,2,16,0,0,0,Berkabut,0.32,0.303,0.45,0.2836,62,150,212,13.120000000000001,15.15,45.0,19.0012
9835,2012-02-19,Musim Semi,1,2,17,0,0,0,Berkabut,0.3,0.2879,0.49,0.2537,22,135,157,12.299999999999999,14.395,49.0,16.997899999999998
9836,2012-02-19,Musim Semi,1,2,18,0,0,0,Berkabut,0.3,0.2727,0.49,0.3284,23,144,167,12.299999999999999,13.635,49.0,22.0028
9837,2012-02-19,Musim Semi,1,2,19,0,0,0,Berkabut,0.3,0.2879,0.52,0.2537,18,101,119,12.299999999999999,14.395,52.0,16.997899999999998
9838,2012-02-19,Musim Semi,1,2,20,0,0,0,Berkabut,0.3,0.2879,0.52,0.2836,22,81,103,12.299999999999999,14.395,52.0,19.0012
9839,2012-02-19,Musim Semi,1,2,21,0,0,0,Hujan/Salju Ringan,0.26,0.2576,0.65,0.1642,3,33,36,10.66,12.879999999999999,65.0,11.0014
9840,2012-02-19,Musim Semi,1,2,22,0,0,0,Hujan/Salju Ringan,0.24,0.2576,0.75,0.0896,8,47,55,9.84,12.879999999999999,75.0,6.0032
9841,2012-02-19,Musim Semi,1,2,23,0,0,0,Berkabut,0.22,0.2273,0.93,0.1642,5,30,35,9.02,11.365,93.0,11.0014
9842,2012-02-20,Musim Semi,1,2,0,1,1,0,Berkabut,0.24,0.2576,0.87,0.0896,5,36,41,9.84,12.879999999999999,87.0,6.0032
9843,2012-02-20,Musim Semi,1,2,1,1,1,0,Berkabut,0.24,0.2576,0.87,0.0896,3,12,15,9.84,12.879999999999999,87.0,6.0032
9844,2012-02-20,Musim Semi,1,2,2,1,1,0,Berkabut,0.24,0.2576,0.87,0.0896,1,19,20,9.84,12.879999999999999,87.0,6.0032
9845,2012-02-20,Musim Semi,1,2,3,1,1,0,Berkabut,0.24,0.2273,0.81,0.194,0,8,8,9.84,11.365,81.0,12.998000000000001
9846,2012-02-20,Musim Semi,1,2,5,1,1,0,Berkabut,0.24,0.2121,0.6,0.3582,0,6,6,9.84,10.605,60.0,23.9994
9847,2012-02-20,Musim Semi,1,2,6,1,1,0,Cerah,0.24,0.197,0.52,0.4179,1,9,10,9.84,9.85,52.0,27.999299999999998
9848,2012-02-20,Musim Semi,1,2,7,1,1,0,Berkabut,0.22,0.197,0.55,0.3284,2,42,44,9.02,9.85,55.00000000000001,22.0028
9849,2012-02-20,Musim Semi,1,2,8,1,1,0,Cerah,0.2,0.1818,0.59,0.3582,9,111,120,8.200000000000001,9.09,59.0,23.9994
9850,2012-02-20,Musim Semi,1,2,9,1,1,0,Cerah,0.2,0.1818,0.59,0.3582,12,98,110,8.200000000000001,9.09,59.0,23.9994
9851,2012-02-20,Musim Semi,1,2,10,1,1,0,Cerah,0.22,0.197,0.55,0.4478,30,113,143,9.02,9.85,55.00000000000001,30.002599999999997
9852,2012-02-20,Musim Semi,1,2,11,1,1,0,Cerah,0.26,0.2273,0.48,0.3582,45,163,208,10.66,11.365,48.0,23.9994
9853,2012-02-20,Musim Semi,1,2,12,1,1,0,Cerah,0.28,0.2727,0.45,0.2239,65,216,281,11.48,13.635,45.0,15.001299999999999
9854,2012-02-20,Musim Semi,1,2,13,1,1,0,Cerah,0.3,0.2879,0.42,0.2836,66,246,312,12.299999999999999,14.395,42.0,19.0012
9855,2012-02-20,Musim Semi,1,2,14,1,1,0,Cerah,0.32,0.3182,0.36,0.194,57,206,263,13.120000000000001,15.909999999999998,36.0,12.998000000000001
9856,2012-02-20,Musim Semi,1,2,15,1,1,0,Cerah,0.34,0.3182,0.34,0.2239,54,235,289,13.940000000000001,15.909999999999998,34.0,15.001299999999999
9857,2012-02-20,Musim Semi,1,2,16,1,1,0,Cerah,0.36,0.3788,0.29,0.1045,64,216,280,14.76,18.94,28.999999999999996,7.0015
9858,2012-02-20,Musim Semi,1,2,17,1,1,0,Cerah,0.38,0.3939,0.27,0.2537,27,226,253,15.58,19.695,27.0,16.997899999999998
9859,2012-02-20,Musim Semi,1,2,18,1,1,0,Cerah,0.34,0.3182,0.34,0.2239,27,215,242,13.940000000000001,15.909999999999998,34.0,15.001299999999999
9860,2012-02-20,Musim Semi,1,2,19,1,1,0,Cerah,0.34,0.3182,0.34,0.2239,8,164,172,13.940000000000001,15.909999999999998,34.0,15.001299999999999
9861,2012-02-20,Musim Semi,1,2,20,1,1,0,Cerah,0.34,0.3333,0.34,0.194,9,117,126,13.940000000000001,16.665,34.0,12.998000000000001
9862,2012-02-20,Musim Semi,1,2,21,1,1,0,Cerah,0.3,0.303,0.39,0.1642,8,90,98,12.299999999999999,15.15,39.0,11.0014
9863,2012-02-20,Musim Semi,1,2,22,1,1,0,Cerah,0.3,0.3182,0.45,0.0896,9,53,62,12.299999999999999,15.909999999999998,45.0,6.0032
9864,2012-02-20,Musim Semi,1,2,23,1,1,0,Cerah,0.3,0.3333,0.39,0.0,0,26,26,12.299999999999999,16.665,39.0,0.0
9865,2012-02-21,Musim Semi,1,2,0,0,2,1,Cerah,0.26,0.303,0.65,0.0,1,11,12,10.66,15.15,65.0,0.0
9866,2012-02-21,Musim Semi,1,2,1,0,2,1,Cerah,0.26,0.303,0.56,0.0,0,7,7,10.66,15.15,56.00000000000001,0.0
9867,2012-02-21,Musim Semi,1,2,2,0,2,1,Cerah,0.24,0.2879,0.6,0.0,0,3,3,9.84,14.395,60.0,0.0
9868,2012-02-21,Musim Semi,1,2,4,0,2,1,Cerah,0.22,0.2727,0.64,0.0,0,2,2,9.02,13.635,64.0,0.0
9869,2012-02-21,Musim Semi,1,2,5,0,2,1,Cerah,0.2,0.2576,0.69,0.0,0,15,15,8.200000000000001,12.879999999999999,69.0,0.0
9870,2012-02-21,Musim Semi,1,2,6,0,2,1,Cerah,0.2,0.2576,0.75,0.0,3,83,86,8.200000000000001,12.879999999999999,75.0,0.0
9871,2012-02-21,Musim Semi,1,2,7,0,2,1,Cerah,0.22,0.2727,0.64,0.0,6,273,279,9.02,13.635,64.0,0.0
9872,2012-02-21,Musim Semi,1,2,8,0,2,1,Cerah,0.2,0.2273,0.69,0.0896,5,459,464,8.200000000000001,11.365,69.0,6.0032
9873,2012-02-21,Musim Semi,1,2,9,0,2,1,Cerah,0.2,0.2273,0.75,0.1045,6,211,217,8.200000000000001,11.365,75.0,7.0015
9874,2012-02-21,Musim Semi,1,2,10,0,2,1,Cerah,0.24,0.2273,0.7,0.194,8,77,85,9.84,11.365,70.0,12.998000000000001
9875,2012-02-21,Musim Semi,1,2,11,0,2,1,Berkabut,0.26,0.2424,0.7,0.2836,5,81,86,10.66,12.120000000000001,70.0,19.0012
9876,2012-02-21,Musim Semi,1,2,12,0,2,1,Berkabut,0.3,0.2727,0.56,0.3881,16,147,163,12.299999999999999,13.635,56.00000000000001,26.0027
9877,2012-02-21,Musim Semi,1,2,13,0,2,1,Cerah,0.34,0.303,0.49,0.4179,8,123,131,13.940000000000001,15.15,49.0,27.999299999999998
9878,2012-02-21,Musim Semi,1,2,14,0,2,1,Berkabut,0.32,0.2879,0.53,0.3881,16,108,124,13.120000000000001,14.395,53.0,26.0027
9879,2012-02-21,Musim Semi,1,2,15,0,2,1,Cerah,0.34,0.303,0.49,0.4179,23,137,160,13.940000000000001,15.15,49.0,27.999299999999998
9880,2012-02-21,Musim Semi,1,2,16,0,2,1,Cerah,0.36,0.3333,0.46,0.4179,14,240,254,14.76,16.665,46.0,27.999299999999998
9881,2012-02-21,Musim Semi,1,2,17,0,2,1,Cerah,0.38,0.3939,0.4,0.4478,21,411,432,15.58,19.695,40.0,30.002599999999997
9882,2012-02-21,Musim Semi,1,2,18,0,2,1,Cerah,0.38,0.3939,0.4,0.4478,11,414,425,15.58,19.695,40.0,30.002599999999997
9883,2012-02-21,Musim Semi,1,2,19,0,2,1,Cerah,0.36,0.3333,0.46,0.2985,5,299,304,14.76,16.665,46.0,19.999499999999998
9884,2012-02-21,Musim Semi,1,2,20,0,2,1,Cerah,0.34,0.3182,0.53,0.2537,4,223,227,13.940000000000001,15.909999999999998,53.0,16.997899999999998
9885,2012-02-21,Musim Semi,1,2,21,0,2,1,Cerah,0.34,0.3333,0.61,0.1642,7,147,154,13.940000000000001,16.665,61.0,11.0014
9886,2012-02-21,Musim Semi,1,2,22,0,2,1,Berkabut,0.34,0.3333,0.71,0.194,3,97,100,13.940000000000001,16.665,71.0,12.998000000000001
9887,2012-02-21,Musim Semi,1,2,23,0,2,1,Cerah,0.32,0.303,0.66,0.2239,1,46,47,13.120000000000001,15.15,66.0,15.001299999999999
9888,2012-02-22,Musim Semi,1,2,0,0,3,1,Cerah,0.32,0.303,0.66,0.2239,5,19,24,13.120000000000001,15.15,66.0,15.001299999999999
9889,2012-02-22,Musim Semi,1,2,1,0,3,1,Cerah,0.32,0.3333,0.7,0.1343,3,4,7,13.120000000000001,16.665,70.0,8.9981
9890,2012-02-22,Musim Semi,1,2,2,0,3,1,Cerah,0.34,0.3182,0.66,0.2836,1,5,6,13.940000000000001,15.909999999999998,66.0,19.0012
9891,2012-02-22,Musim Semi,1,2,3,0,3,1,Berkabut,0.34,0.3182,0.71,0.2239,1,3,4,13.940000000000001,15.909999999999998,71.0,15.001299999999999
9892,2012-02-22,Musim Semi,1,2,4,0,3,1,Cerah,0.34,0.3333,0.71,0.1642,0,2,2,13.940000000000001,16.665,71.0,11.0014
9893,2012-02-22,Musim Semi,1,2,5,0,3,1,Cerah,0.32,0.3333,0.7,0.1045,1,29,30,13.120000000000001,16.665,70.0,7.0015
9894,2012-02-22,Musim Semi,1,2,6,0,3,1,Cerah,0.32,0.3182,0.76,0.1642,5,85,90,13.120000000000001,15.909999999999998,76.0,11.0014
9895,2012-02-22,Musim Semi,1,2,7,0,3,1,Cerah,0.32,0.3333,0.76,0.0896,10,292,302,13.120000000000001,16.665,76.0,6.0032
9896,2012-02-22,Musim Semi,1,2,8,0,3,1,Cerah,0.3,0.3182,0.75,0.0896,9,567,576,12.299999999999999,15.909999999999998,75.0,6.0032
9897,2012-02-22,Musim Semi,1,2,9,0,3,1,Cerah,0.32,0.3333,0.7,0.0896,11,241,252,13.120000000000001,16.665,70.0,6.0032
9898,2012-02-22,Musim Semi,1,2,10,0,3,1,Cerah,0.34,0.3485,0.71,0.0896,17,122,139,13.940000000000001,17.424999999999997,71.0,6.0032
9899,2012-02-22,Musim Semi,1,2,11,0,3,1,Cerah,0.36,0.3485,0.66,0.1642,22,149,171,14.76,17.424999999999997,66.0,11.0014
